4ab427dff964a520227020e3,2013-08-26 14:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-09-03 00:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-15 13:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-15 13:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-09 17:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-17 12:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-27 19:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-17 12:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-09 21:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-09 20:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-14 20:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-15 12:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-11 12:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-18 12:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-06 16:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-17 19:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-21 14:00:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-14 20:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
4ab427dff964a520227020e3,2013-08-20 16:30:00,Manor Oktoberfest,80-16 Cooper Ave,http://4sq.com/aSdzo3,875,40.708314,-73.868481
